,Distance,Elevation Gain,Max Grade,Average Grade,Moving Time
219,55.36,1437.0,16.0,2.4340243339538574,8789.0
220,42.34,1078.0,11.899999618530272,0.4643363356590271,5924.0
222,40.35,291.0,5.800000190734863,0.0267624165862798,4146.0
223,40.77,1099.0,22.200000762939453,0.1260709315538406,5598.0
224,55.99,395.0,8.0,-0.0746448561549186,5502.0
225,14.77,1040.0,12.899999618530272,7.002964019775391,4835.0
227,9.48,660.0,14.5,6.955842971801758,3075.0
228,41.7,1099.0,22.200000762939453,0.1232625767588615,5109.0
230,11.23,745.0,14.199999809265137,6.624485015869141,2637.0
232,15.22,455.0,16.5,2.5573666095733643,2632.0
233,27.83,821.0,15.399999618530272,1.6920899152755735,4646.0
236,6.63,59.0,11.699999809265137,-0.518181562423706,706.0
238,27.65,242.0,11.0,-0.1403001248836517,2967.0
239,11.69,673.0,12.699999809265137,5.497476100921631,3433.0
240,33.64,487.0,16.200000762939453,0.0160526055842638,3814.0
241,9.47,660.0,14.300000190734863,6.956503391265869,3213.0
243,18.15,887.0,16.799999237060547,4.846395015716553,4078.0
244,28.22,1237.0,23.100000381469727,0.5159369707107544,6049.0
245,3.61,167.0,13.699999809265137,4.305478572845459,712.0
246,6.63,59.0,11.800000190734863,-0.5181893706321716,691.0
247,11.85,634.0,13.899999618530272,5.231547832489014,2822.0
248,21.44,878.0,18.700000762939453,3.216948270797729,4001.0
249,43.18,257.0,16.700000762939453,0.0120401587337255,7364.0
250,5.18,242.0,13.899999618530272,3.0253915786743164,1119.0
251,20.69,1081.0,17.100000381469727,4.07457160949707,4341.0
253,9.54,517.0,15.399999618530272,5.253173351287842,1804.0
254,27.66,445.0,11.399999618530272,-0.0180740319192409,3203.0
255,12.22,318.0,14.399999618530272,1.6628069877624512,1537.0
256,27.76,559.0,13.0,0.3529140651226043,3397.0
257,10.09,734.0,18.299999237060547,7.163227081298828,3199.0
259,3.02,8.0,2.5999999046325684,0.0132130943238735,308.0
264,75.78,808.0,10.100000381469728,-0.0158335994929075,10806.0
266,9.7,37.0,2.5999999046325684,0.0556236542761325,993.0
268,8.7,65.0,6.0,0.3378067910671234,929.0
269,28.26,81.0,6.300000190734863,-0.6078532934188843,2932.0
270,107.13,1188.0,16.700000762939453,0.0181081462651491,16814.0
272,27.67,487.0,12.100000381469728,0.5196813941001892,4678.0
273,11.13,501.0,11.399999618530272,4.426360607147217,3849.0
274,51.2,243.0546417236328,9.5,0.0,6328.0
275,19.59,1140.0,11.800000190734863,5.773137092590332,4997.0
276,29.59,427.0,16.700000762939453,0.2763989865779876,3173.0
277,33.49,641.0,19.600000381469727,-0.1994095295667648,4171.0
278,40.35,292.0,5.599999904632568,0.0267633460462093,4197.0
279,77.76,439.2066650390625,10.399999618530272,0.0,10347.0
280,106.88,1007.0,12.0,-0.0155310742557048,14672.0
281,39.66,563.0,17.299999237060547,-0.0413446091115474,5098.0
283,31.93,1137.0,11.800000190734863,3.3839612007141118,6029.0
284,37.4,199.0,9.600000381469728,0.0160427801311016,6216.0
285,44.86,235.0,7.300000190734863,-0.0004457430331967,4640.0
286,36.75,439.0,11.5,-1.0288832187652588,5589.0
287,105.51,564.0,9.0,-0.0100459838286042,14895.0
288,8.1,366.0,17.399999618530273,4.178279876708984,1890.0
293,15.24,295.0,11.800000190734863,0.2623191773891449,2004.0
294,9.89,517.0,12.0,5.176332950592041,2289.0
296,21.69,276.0,10.100000381469728,-1.1313865184783936,2387.0
297,33.14,995.0,14.699999809265137,2.502873659133911,5343.0
299,27.85,775.0,9.899999618530272,2.08640718460083,4118.0
300,8.98,134.0,7.199999809265137,-0.2469932436943054,963.0
301,25.45,483.0,9.0,1.038630485534668,3336.0
302,40.6,527.0,8.600000381469727,0.0039408383890986,4424.0
306,39.49,773.5814208984375,18.200000762939453,-0.5342001914978027,3452.0
308,19.99,105.0,4.0,0.0400042012333869,1832.0
310,27.79,1039.0,16.5,1.8652178049087524,5068.0
311,74.09,708.0,13.699999809265137,0.0280728656798601,12539.0
312,10.75,604.0,12.199999809265137,5.531744956970215,2584.0
313,19.45,224.0,11.600000381469728,0.2951020300388336,1908.0
314,45.8,723.0,12.0,0.0227046478539705,7649.0
315,49.32,390.0,10.199999809265137,-0.0109478393569588,8147.0
316,11.0,253.0,11.100000381469728,1.0300943851470947,1393.0
317,40.04,188.0,6.900000095367432,-0.1782838255167007,3311.0
318,53.2,1066.0,11.300000190734863,0.0172928757965564,9072.0
319,45.58,275.0,6.400000095367432,0.0013162773102521,6754.0
321,10.54,77.0,6.300000190734863,0.2124632447957992,963.0
323,11.0,253.0,10.399999618530272,1.0302348136901855,1097.0
324,40.28,231.0,6.5,0.0139025775715708,5836.0
325,10.54,77.0,6.900000095367432,0.2124430984258651,1372.0
326,41.1,246.0,8.699999809265137,-0.0063251261599361,6668.0
329,14.56,75.0,4.099999904632568,0.0,1535.0
330,39.42,221.0,5.699999809265137,-0.0202944725751876,5984.0
331,9.48,660.0,14.399999618530272,6.956283092498779,3875.0
340,6.63,59.0,11.899999618530272,-0.5181581377983093,961.0
341,10.86,37.0,5.300000190734863,-0.3146737217903137,1269.0
345,15.58,95.0,6.599999904632568,-0.8203192949295044,1837.0
346,18.77,170.0,7.5,0.0980303362011909,2562.0
347,29.8,296.0,13.899999618530272,0.2469450682401657,4286.0
348,10.57,282.0,9.399999618530272,2.6643707752227783,2171.0
349,11.88,295.0,9.600000381469728,2.481827974319458,2304.0
350,33.25,204.0,8.800000190734863,-4.550320625305176,3049.0
351,29.2,196.0,8.699999809265137,0.1637031137943267,3714.0
353,16.09,188.0,9.800000190734863,0.7729300260543823,2331.0
354,6.16,348.0,12.300000190734863,5.604623794555664,1958.0
356,30.0,479.0,10.300000190734863,1.251370906829834,4837.0
357,19.15,377.0,9.100000381469728,1.682585597038269,3169.0
358,23.0,410.0,10.600000381469728,0.1426142752170562,3479.0
360,23.5,292.0,10.899999618530272,0.0510660037398338,3164.0
361,30.5,383.0,12.300000190734863,0.1567254215478897,4017.0
362,24.85,686.0,15.399999618530272,1.5952352285385132,4920.0
365,40.04,160.0,4.199999809265137,0.0639216974377632,4426.0
366,40.0,57.0,1.899999976158142,-0.010500262491405,4334.0
367,40.46,525.0,13.899999618530272,-0.0088960714638233,5308.0
368,14.32,805.0,14.5,4.692901134490967,4245.0
371,19.99,105.0,3.700000047683716,0.0400022007524967,2168.0
372,40.0,227.0,5.199999809265137,0.0459990799427032,4485.0
373,40.05,447.0,13.699999809265137,-0.0918865203857421,4731.0
374,13.26,803.0,14.699999809265137,5.973300933837891,4320.0
377,9.83,669.0,12.5,6.811107635498047,3602.0
379,25.75,668.0,15.699999809265137,1.9301495552062988,4651.0
384,31.91,15.319296836853027,11.100000381469728,-0.0021930718794465,8907.0
387,24.76,410.6288146972656,7.0,0.0008076761732809,4184.0
388,24.49,488.0,10.899999618530272,0.2318906784057617,3600.0
389,22.75,1174.0,19.5,3.358700752258301,6715.0
390,30.2,196.0,8.699999809265137,-0.1582828611135482,3369.0
392,39.16,530.0,15.699999809265137,0.0030643749050796,5079.0
393,5.09,0.0,0.0,0.0,672.0
395,20.42,85.0,12.100000381469728,-0.0195802971720695,2247.0
396,18.65,0.0,0.0,0.0,2398.0
397,5.01,298.0,18.200000762939453,5.936209678649902,1579.0
402,14.75,921.0,15.5,6.23898983001709,4642.0
403,20.69,1081.0,17.299999237060547,4.074374675750732,5834.0
404,65.41,561.8219604492188,6.900000095367432,0.0003057622525375,9164.0
405,4.6,7.177935600280762,15.199999809265137,-0.0586433820426464,3850.0
406,40.04,104.0,4.300000190734863,-0.2262494266033172,4277.0
